"owner_id","owner_tag","location_count","classified_location_count","solver_size","solve_mode","exact_status","runtime_status","runtime_gate_possible","runtime_gate_passed","runtime_strategy","runtime_strategy_name","runtime_approx_reason","runtime_approx_reason_name","candidate_attempt_count","candidate_count","candidate_gate_count","nobles_raw_deviation","nobles_approx_deviation","clergy_raw_deviation","clergy_approx_deviation","burghers_raw_deviation","burghers_approx_deviation","lower_raw_deviation","lower_approx_deviation","factor_nobles","factor_clergy","factor_burghers","factor_lower","selected_average_improvement_ratio","selected_average_absolute_improvement","total_residual","raw_total_residual"
"1546","BRB","11","10","3","3","-2","1","1","1","2","improvement_l2","0","none","11","4","1","-0.28804","0.09786","-0.36324","-0.33271","1.44345","0.87252","-0.79242","-0.63779","0.00000","0.00000","0.78704","1.12290","0.33373","0.23655","-0.00008","-0.00025"
"1547","FLA","12","12","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","4","0","2.88716","2.88716","-0.37275","-0.37275","1.91882","1.91882","-4.43350","-4.43350","1.00000","1.00000","1.00000","1.00000","","","","-0.00027"
"1548","LUX","10","8","3","3","-1","1","1","1","2","improvement_l2","0","none","7","4","1","0.38656","0.37266","-0.24217","-0.19053","0.15625","0.02544","-0.30074","-0.20753","0.00000","0.00000","1.09426","2.80252","0.34905","0.07238","-0.00003","-0.00010"
"1549","LIE","3","2","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","3","0","0.43317","0.43317","0.17427","0.17427","0.51676","0.51676","-1.12426","-1.12426","1.00000","1.00000","1.00000","1.00000","","","","-0.00006"
"1550","CHN","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.02619","0.02619","-0.01670","-0.01670","0.03074","0.03074","-0.04023","-0.04023","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1551","LIM","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.12366","0.12366","-0.04866","-0.04866","0.02334","0.02334","-0.09836","-0.09836","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"1552","NAM","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1553","LOO","3","3","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","1","0","0.13971","0.13971","-0.06535","-0.06535","0.03266","0.03266","-0.10706","-0.10706","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"1554","VBG","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.00887","0.00887","0.00113","0.00113","0.03018","0.03018","-0.04022","-0.04022","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"1555","HRN","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.24371","0.24371","-0.16534","-0.16534","0.00000","0.00000","-0.07838","-0.07838","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1556","CJK","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.06715","0.06715","-0.02505","-0.02505","0.01448","0.01448","-0.05657","-0.05657","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1557","UTR","9","5","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","2","0","0.35628","0.35628","-0.22170","-0.22170","-0.00942","-0.00942","-0.12527","-0.12527","1.00000","1.00000","1.00000","1.00000","","","","-0.00011"
"1558","FRI","11","11","3","3","-2","-1","1","1","2","improvement_l2","0","none","11","4","2","2.71994","2.52385","-0.10686","0.00476","0.17117","0.00612","-2.78436","-2.53469","0.00000","0.00000","1.78672","6.51330","0.52041","0.17823","-0.00004","-0.00011"
"1559","STV","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.28022","0.28022","-0.20287","-0.20287","0.00000","0.00000","-0.07737","-0.07737","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"1560","HAI","6","6","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","7","0","0","0.79161","0.79161","-0.47734","-0.47734","0.24174","0.24174","-0.55609","-0.55609","1.00000","1.00000","1.00000","1.00000","","","","-0.00008"
"1561","ARS","7","7","3","3","-2","1","1","1","2","improvement_l2","0","none","11","5","4","-0.74868","0.07242","0.48448","0.38199","1.35913","0.13614","-1.09504","-0.59043","0.33333","0.00000","1.51690","3.52358","0.61889","0.62659","-0.00006","-0.00011"
"1562","STP","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.16601","0.16601","-0.03734","-0.03734","0.01913","0.01913","-0.14780","-0.14780","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1563","BGN","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.16008","0.16008","-0.04097","-0.04097","0.00619","0.00619","-0.12530","-0.12530","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1564","BNT","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.47347","0.47347","-0.15994","-0.15994","0.00000","0.00000","-0.31354","-0.31354","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1565","BLL","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.02913","0.02913","-0.01023","-0.01023","0.00000","0.00000","-0.01891","-0.01891","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1566","HBG","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.29171","0.29171","-0.10936","-0.10936","0.00481","0.00481","-0.18718","-0.18718","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"1569","BTL","9","9","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.14725","0.14725","0.03672","0.03672","0.00000","0.00000","-0.18401","-0.18401","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"1571","DJE","2","2","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00246","0.00246","0.00154","0.00154","0.00000","0.00000","-0.00400","-0.00400","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1573","GBS","12","12","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.07032","0.07032","0.18798","0.18798","0.00000","0.00000","-0.25836","-0.25836","1.00000","1.00000","1.00000","1.00000","","","","-0.00006"
"1574","GFS","7","7","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.43157","0.43157","-0.08804","-0.08804","0.00000","0.00000","-0.34352","-0.34352","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1576","MOR","90","90","3","3","-2","1","1","1","2","improvement_l2","0","none","11","9","1","3.72109","0.92374","-2.36419","0.18233","1.28184","0.02744","-2.63938","-1.13291","0.00000","2.62860","0.76659","2.16057","0.80600","1.93505","-0.00013","-0.00064"
"1578","MZB","4","4","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.14219","0.14219","-0.03663","-0.03663","0.00000","0.00000","-0.10559","-0.10559","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"1579","OGL","2","2","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.07727","-0.07727","0.47440","0.47440","0.00000","0.00000","-0.39710","-0.39710","1.00000","1.00000","1.00000","1.00000","","","","0.00003"
"1582","TAT","9","5","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.10666","-0.10666","0.07981","0.07981","0.00000","0.00000","0.02684","0.02684","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1584","TFL","21","16","3","3","-2","1","1","1","2","improvement_l2","0","none","11","7","1","0.09268","0.00883","1.02743","0.82934","0.02792","0.00054","-1.14810","-0.83856","0.00000","0.91665","0.94917","2.60209","0.58711","0.15471","-0.00002","-0.00007"
"1585","TGT","3","3","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00388","0.00388","0.11735","0.11735","0.00000","0.00000","-0.12123","-0.12123","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1586","TLE","46","39","3","3","1","1","1","1","2","improvement_l2","0","none","11","9","2","1.45498","-0.01264","-1.54808","0.01831","0.84996","-0.00315","-0.75713","-0.00228","0.08214","44.12621","0.75014","2.15616","0.99311","1.14340","-0.00013","-0.00027"
"1587","TUN","64","40","3","3","-2","1","1","1","2","improvement_l2","0","none","11","5","3","-1.02125","0.06710","-0.45766","-0.15829","2.39719","-0.01639","-0.91882","0.10717","0.21147","0.00000","0.72106","1.68250","0.86624","1.11150","-0.00026","-0.00054"
"1588","ZAB","11","10","3","3","-2","1","1","1","2","improvement_l2","0","none","11","8","1","0.61848","0.25616","-0.18796","-0.15247","0.04620","-0.00950","-0.47680","-0.09377","0.00000","1.06349","0.39792","8.08033","0.59285","0.20435","-0.00003","-0.00008"
"1589","TAR","19","19","3","3","-2","1","1","1","2","improvement_l2","0","none","11","4","3","0.64966","0.50104","-0.58063","-0.52419","0.09180","0.00809","-0.16092","0.01543","0.00000","3.93137","0.92177","5.21549","0.53575","0.10861","-0.00004","-0.00009"
"1590","CRK","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.06673","0.06673","-0.03790","-0.03790","0.00000","0.00000","-0.02883","-0.02883","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1591","CTE","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.06186","0.06186","-0.02499","-0.02499","0.00000","0.00000","-0.03686","-0.03686","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1592","TUZ","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.05386","0.05386","-0.02616","-0.02616","-0.00364","-0.00364","-0.02406","-0.02406","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1593","TZI","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.12247","0.12247","-0.06146","-0.06146","0.00000","0.00000","-0.06102","-0.06102","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1594","TAX","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.21282","0.21282","-0.11711","-0.11711","0.00566","0.00566","-0.10137","-0.10137","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1595","TNC","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.08969","0.08969","0.01212","0.01212","0.03270","0.03270","-0.13456","-0.13456","1.00000","1.00000","1.00000","1.00000","","","","-0.00005"
"1596","TTZ","4","4","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","1","0","0.55545","0.55545","-0.21127","-0.21127","-0.09214","-0.09214","-0.25207","-0.25207","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"1597","CUL","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.04286","0.04286","-0.01828","-0.01828","-0.00084","-0.00084","-0.02374","-0.02374","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1598","TEP","3","3","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","7","0","0","1.10434","1.10434","-0.54106","-0.54106","-0.17822","-0.17822","-0.38509","-0.38509","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"1599","TCP","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.05725","0.05725","0.00739","0.00739","0.03389","0.03389","-0.09858","-0.09858","1.00000","1.00000","1.00000","1.00000","","","","-0.00005"
"1600","OTO","2","2","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","3","0","0","0.11024","0.11024","-0.06974","-0.06974","0.00434","0.00434","-0.04484","-0.04484","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1601","AXO","3","3","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","7","0","0","0.21706","0.21706","-0.11909","-0.11909","-0.00419","-0.00419","-0.09378","-0.09378","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1602","MET","4","4","3","3","-2","1","1","1","2","improvement_l2","0","none","11","3","2","0.94669","0.87982","-0.61165","-0.58248","0.00530","-0.00040","-0.34033","-0.29693","0.00000","0.00000","1.04227","2.36121","0.29258","0.03608","-0.00003","0.00001"
"1603","HYC","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.12313","0.12313","-0.04372","-0.04372","0.00000","0.00000","-0.07940","-0.07940","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1604","TUT","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.03611","0.03611","-0.01554","-0.01554","0.00000","0.00000","-0.02057","-0.02057","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1605","XIL","3","3","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","3","0","0.32480","0.32480","-0.17166","-0.17166","-0.00015","-0.00015","-0.15298","-0.15298","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1606","ZIN","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.04286","0.04286","-0.02190","-0.02190","0.00169","0.00169","-0.02268","-0.02268","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"1607","MAT","4","4","3","3","-2","-1","1","1","2","improvement_l2","0","none","11","5","2","1.16161","1.10170","-0.55790","-0.54585","0.01249","0.00028","-0.61622","-0.55591","0.00000","0.00000","8.18468","2.39921","0.28789","0.03610","-0.00005","-0.00002"
"1608","MLN","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.05083","0.05083","-0.02746","-0.02746","0.00000","0.00000","-0.02337","-0.02337","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1609","TLA","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.05589","0.05589","-0.03280","-0.03280","0.00000","0.00000","-0.02310","-0.02310","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1610","YPZ","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.16139","0.16139","-0.10368","-0.10368","0.00000","0.00000","-0.05771","-0.05771","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1611","CLP","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.06581","0.06581","-0.03740","-0.03740","0.00660","0.00660","-0.03501","-0.03501","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1612","OAP","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.04006","0.04006","-0.02290","-0.02290","0.00000","0.00000","-0.01717","-0.01717","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1613","TLX","4","4","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","1","0","0.19206","0.19206","-0.12682","-0.12682","-0.00054","-0.00054","-0.06469","-0.06469","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1614","ZAP","5","5","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","2","0","0.92878","0.92878","-0.36886","-0.36886","-0.33552","-0.33552","-0.22444","-0.22444","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"1615","TPL","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.16404","0.16404","-0.07354","-0.07354","0.00146","0.00146","-0.09196","-0.09196","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1616","IXL","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.09019","0.09019","-0.04592","-0.04592","0.00000","0.00000","-0.04426","-0.04426","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1617","YDZ","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.43357","0.43357","-0.18965","-0.18965","0.00000","0.00000","-0.24391","-0.24391","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1618","YAU","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1619","THT","4","4","3","3","-2","1","1","1","2","improvement_l2","0","none","11","3","1","1.31945","1.20371","-0.79066","-0.77327","0.00463","-0.00032","-0.53343","-0.43010","0.00000","0.00000","0.84094","4.33848","0.30855","0.06017","-0.00004","-0.00001"
"1620","MIX","8","8","3","3","-2","-1","1","1","2","improvement_l2","0","none","11","7","4","0.62430","0.55555","-0.57287","-0.55814","-0.00240","-0.00002","-0.04906","0.00271","0.00000","4.43444","2.77310","1.52165","0.51722","0.03306","-0.00004","-0.00003"
"1621","QIG","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.09484","0.09484","-0.05771","-0.05771","0.00000","0.00000","-0.03713","-0.03713","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1622","TZL","3","3","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.46449","0.46449","-0.33532","-0.33532","0.00000","0.00000","-0.12919","-0.12919","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"1623","JUX","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.22599","0.22599","-0.13335","-0.13335","0.00000","0.00000","-0.09264","-0.09264","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1624","TCQ","3","3","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.36066","0.36066","-0.25726","-0.25726","0.00000","0.00000","-0.10341","-0.10341","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1625","YCH","2","2","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.15934","0.15934","-0.13655","-0.13655","0.00000","0.00000","-0.02281","-0.02281","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"1626","COI","2","2","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.07894","0.07894","-0.08052","-0.08052","0.00000","0.00000","0.00158","0.00158","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1627","CCN","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.03519","0.03519","-0.01940","-0.01940","0.00000","0.00000","-0.01578","-0.01578","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1628","NND","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.60696","0.60696","-0.30585","-0.30585","-0.18844","-0.18844","-0.11268","-0.11268","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
